LinReg:ID,chromosome,MAPINFO,p-values,q-values,intercept,V1,V2,beta,statistic,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island
cg14363303,7,142964823,0.0408783,0.999998927116394,-7.777312,-0.02065368,-0.1579645,10.9072695,2.2907195,GSTK1,nan
cg09953778,20,56097887,0.040890846,0.999998927116394,3.0197525,-0.020053813,-0.44896492,-2.3814967,-2.2905498,CTCFL,N_Shelf
cg11803668,15,41766746,0.040899668,0.999998927116394,21.892664,-0.038909137,-1.6237808,-20.949139,-2.2904305,RTF1,nan
cg07743179,3,126278943,0.040923305,0.999998927116394,-0.75901043,0.04639339,0.5479937,-3.7280998,-2.290111,C3orf22,nan
cg21445764,3,99752916,0.040930305,0.999998927116394,5.1964984,-0.056035146,-0.4156936,-1.8770741,-2.2900167,FILIP1L;C3orf26,nan
cg22132013,3,24518076,0.040947367,0.999998927116394,-7.3499765,-0.05285694,-0.6665025,12.296454,2.289786,THRB,nan
cg25367075,15,31214443,0.04095315,0.999998927116394,3.67647,-0.04120822,-0.7360996,-1.068783,-2.2897081,FAN1,nan
cg19931733,2,30382574,0.040974073,0.999998927116394,6.2747116,-0.033214074,-0.554579,-4.5489483,-2.2894256,YPEL5,nan
cg23843494,15,31318193,0.04098809,0.999998927116394,-2.680722,-0.14933823,-2.755057,14.79157,2.2892365,TRPM1,N_Shore
cg01345533,7,73771429,0.04100782,0.999998927116394,4.856571,-0.015200764,-2.0175865,-4.526015,-2.2889705,CLIP2,nan
cg06337541,13,62074031,0.0410107,0.999998927116394,0.5277394,-0.0288027,0.3305998,10.778701,2.2889316,nan,nan
cg12502286,8,1899127,0.041019425,0.999998927116394,10.055342,0.0026257618,0.16664374,-12.009182,-2.288814,ARHGEF10,nan
cg20831648,11,78761473,0.041022945,0.999998927116394,-11.919362,0.019726109,1.0604059,12.189782,2.2887666,ODZ4,nan
cg23043544,7,2124092,0.041023977,0.999998927116394,15.761336,-0.043221794,-0.901907,-14.781493,-2.2887526,MAD1L1,nan
cg21917510,11,85887699,0.041030522,0.999998927116394,3.4177299,-0.00419481,-2.4658675,-4.116579,-2.2886643,nan,nan
cg02009358,3,29869747,0.04104921,0.999998927116394,9.156005,-0.018684685,-0.44079113,-8.8925,-2.2884126,RBMS3,nan
cg08752433,12,111016566,0.041083016,0.999998927116394,2.0123627,-0.017417679,0.71199983,-2.2921195,-2.2879574,PPTC7,N_Shelf
cg06362710,8,59769256,0.041087188,0.999998927116394,1.9919966,-0.008107436,-0.9903487,-2.692079,-2.2879012,TOX,nan
cg11266299,6,25927012,0.041096102,0.999998927116394,-0.9376829,-0.03895167,-0.5819218,5.0443087,2.2877812,SLC17A2,nan
cg15985574,2,201943744,0.0411034,0.999998927116394,-6.9496937,0.021074256,0.36142907,7.416279,2.287683,NDUFB3,nan
cg22365282,13,32558612,0.04114368,0.999998927116394,-7.0089626,0.019955266,1.035754,7.903393,2.2871413,nan,nan
cg04902811,10,99478719,0.0411449,0.999998927116394,-1.2196223,0.049929403,1.253661,-12.712211,-2.287125,LOC100270710,nan
cg24046017,8,90913265,0.041165225,0.999998927116394,12.551608,-0.007355318,-0.1729174,-12.826903,-2.286852,OSGIN2,N_Shore
cg19340455,7,1095720,0.041173737,0.999998927116394,5.015583,-0.032972965,-1.6782969,-2.960652,-2.2867374,GPR146;C7orf50,N_Shore
cg21515854,18,55961384,0.041180074,0.999998927116394,11.376218,-0.036425475,-0.7430421,-10.155786,-2.2866523,NEDD4L,nan
cg06918470,16,3340052,0.04119851,0.999998927116394,-13.360262,0.047674254,1.0363693,12.244617,2.2864048,ZNF263,nan
cg11224582,12,4919138,0.04120515,0.999998927116394,-1.169627,0.004384211,-0.20129518,10.073936,2.2863157,KCNA6,Island
cg25204176,10,134570358,0.041207362,0.999998927116394,-8.849257,0.024318002,0.8472953,8.711081,2.286286,INPP5A,S_Shelf
cg25790078,2,13022157,0.041227777,0.999998927116394,-7.880718,-0.069949545,-1.1234835,14.583721,2.2860122,nan,nan
cg10193290,13,52248611,0.04123714,0.999998927116394,4.3635902,0.011463948,0.14917704,-5.11028,-2.2858865,WDFY2,nan
cg08176605,4,185329758,0.041237365,0.999998927116394,3.8881905,-0.035681512,-1.025708,-1.5713413,-2.2858837,IRF2,nan
cg22463231,20,50806948,0.041241493,0.999998927116394,-6.369528,0.045266584,0.49031684,5.6346717,2.285828,ZFP64,N_Shore
cg15053404,10,112617890,0.041253436,0.999998927116394,-2.3168254,0.07014827,1.5616351,-2.6428075,-2.2856681,nan,nan
cg12740001,5,78119302,0.041253883,0.999998927116394,-14.728354,0.026417596,1.2853891,14.890056,2.285662,ARSB,nan
cg25512249,19,54203219,0.041271236,0.999998927116394,7.5167384,-0.1733097,-3.1677284,12.150065,2.2854295,MIR520B;MIR518F,nan
cg16150605,12,57037148,0.041271545,0.999998927116394,10.888732,0.010165078,-0.2237109,-11.9002695,-2.2854254,ATP5B,N_Shore
cg19141556,2,1846907,0.0412787,0.999998927116394,-5.9012785,-0.004529501,0.06471866,10.106312,2.2853293,MYT1L,Island
cg11711432,12,92947389,0.04128037,0.999998927116394,-9.371665,0.21562499,0.994337,-11.351821,-2.285307,nan,nan
cg14586363,4,1224499,0.041304335,0.999998927116394,12.202791,0.022951934,0.1913479,-14.10046,-2.284986,CTBP1,Island
cg19287428,20,7995984,0.041305188,0.999998927116394,6.9878683,-0.051352035,-0.730338,-3.8884637,-2.2849746,TMX4,N_Shelf
cg15275243,8,99334414,0.04131053,0.999998927116394,2.973651,0.039412107,0.20203806,-5.807477,-2.284903,nan,nan
cg12520273,5,108745111,0.041318085,0.999998927116394,1.4816234,-0.022418624,-0.6150759,15.257759,2.284802,PJA2,Island
cg17307471,2,169438427,0.041338064,0.999998927116394,16.414843,-0.086870655,-1.7896291,-12.132661,-2.2845345,CERS6;MIR4774,nan
cg22566058,10,51571611,0.041338257,0.999998927116394,5.2967362,-0.049081665,-0.5146496,-2.4684327,-2.284532,NCOA4,N_Shore
cg15871531,7,23146405,0.04136503,0.999998927116394,3.0623927,-0.020116042,-0.40063125,-10.700637,-2.2841737,KLHL7,S_Shore
cg15421872,3,111480458,0.041367233,0.999998927116394,0.43461323,0.002655152,0.49859792,-2.4900942,-2.2841444,PHLDB2;PLCXD2,nan
cg04702507,22,38702398,0.04137174,0.999998927116394,1.6268202,-0.004832308,-0.55997837,-3.5398703,-2.284084,CSNK1E;LOC400927-CSNK1E,nan
cg01516737,8,26209773,0.041372284,0.999998927116394,-1.2914035,0.03721254,0.18190525,-2.4340355,-2.284077,PPP2R2A,nan
cg08272731,1,75602167,0.04137351,0.999998927116394,5.124203,-0.04698585,-1.0322304,-15.87555,-2.2840605,LHX8,Island
cg13049992,5,125800778,0.041375294,0.999998927116394,-4.8892565,0.0032215037,0.9219268,8.150516,2.2840366,GRAMD3,nan
cg05841636,2,149039973,0.041389484,0.999998927116394,0.65538347,0.006440761,-0.42183354,-1.7743468,-2.2838469,MBD5,nan
cg15056205,2,228632590,0.041405823,0.999998927116394,12.689687,-0.063714385,-1.0857875,-9.396826,-2.2836285,nan,nan
cg11158579,7,28032035,0.041430768,0.999998927116394,3.660908,-0.037242744,-0.24514955,-1.516344,-2.2832954,JAZF1,nan
cg10075260,4,175205333,0.04144021,0.999998927116394,-3.1455007,0.07057777,1.357314,-12.01202,-2.2831693,FBXO8;KIAA1712,Island
cg18302528,16,68256889,0.041443802,0.999998927116394,8.162942,5.2132767e-05,-0.20355894,-8.876268,-2.2831213,NFATC3,nan
cg13746184,11,55417749,0.041456055,0.999998927116394,7.6875176,-0.13548176,-1.816642,17.871557,2.2829578,OR4S2,nan
cg26485048,7,7951246,0.041457057,0.999998927116394,9.939171,-0.11379097,-1.1352621,-3.295241,-2.2829444,nan,nan
cg00646621,2,235949598,0.041476693,0.999998927116394,-13.0852585,-0.0055806637,0.2328452,15.493564,2.2826824,SH3BP4,N_Shore
cg21189727,8,67940950,0.041479755,0.999998927116394,1.6277485,0.013879304,0.18573973,-12.252206,-2.2826416,LRRC67,Island
cg16926958,12,74565116,0.04148061,0.999998927116394,-2.621093,-0.010380819,-0.39207745,6.1633043,2.2826302,nan,Island
cg12310850,16,6533700,0.041481365,0.999998927116394,5.9661875,-0.057137895,-1.0536498,-13.536742,-2.2826202,A2BP1,Island
cg00035083,17,17450288,0.04148408,0.999998927116394,-8.229909,0.043513194,1.3851379,7.2116423,2.282584,PEMT,nan
cg19013695,21,27340093,0.04148785,0.999998927116394,4.618954,-0.035050455,-2.344511,-3.438123,-2.2825336,APP,nan
cg15934095,1,156630343,0.041491568,0.999998927116394,6.568915,-0.07934555,-1.5543468,-9.050556,-2.282484,nan,S_Shelf
cg17879066,1,64082050,0.04149297,0.999998927116394,12.31986,-0.15685028,-2.1379719,-4.0869913,-2.2824655,PGM1,nan
cg01673421,1,243906398,0.041524403,0.999998927116394,-0.9453308,0.038029686,0.20986742,-9.374678,-2.2820466,AKT3,nan
cg19944119,3,178887345,0.04153221,0.999998927116394,-5.491129,0.026193088,0.5114608,5.370619,2.2819424,PIK3CA,nan
cg13087673,12,1212255,0.04153738,0.999998927116394,4.059521,-0.018061731,-0.54040444,-2.732467,-2.2818735,ERC1,nan
cg07896382,14,95827428,0.04155881,0.999998927116394,-10.49757,-0.0034986811,-0.013233244,12.540958,2.2815883,nan,S_Shore
cg00134255,11,111921708,0.041582715,0.999998927116394,4.1980515,-0.036558546,-0.96593875,-1.8740273,-2.28127,DLAT,nan
cg17596217,9,93728305,0.041591857,0.999998927116394,-0.003901607,0.023713533,-0.57519794,-1.783307,-2.2811484,nan,nan
cg14623630,9,3734089,0.041592464,0.999998927116394,-12.824178,0.06504593,1.4502814,14.737437,2.2811403,nan,nan
cg02360340,1,157079685,0.0416044,0.999998927116394,-8.31467,-0.005204776,0.45704627,10.25705,2.2809815,nan,nan
cg00498434,2,212917701,0.041607726,0.999998927116394,2.996679,-0.022989644,-0.99485683,-3.3375382,-2.2809374,ERBB4,nan
cg20157572,13,114114295,0.041634426,0.999998927116394,-22.957455,0.119425185,1.916025,17.589266,2.2805824,DCUN1D2,nan
cg24376039,5,126404739,0.041647736,0.999998927116394,-9.441492,0.17261034,2.5017729,-6.6678534,-2.2804055,C5orf63,nan
cg22122160,18,12699842,0.041649185,0.999998927116394,-5.4031825,0.02485353,1.3203182,5.473536,2.2803862,CEP76;PSMG2,N_Shelf
cg14715098,7,82653772,0.041650347,0.999998927116394,2.140994,-0.12562907,-1.7383581,17.97677,2.280371,PCLO,nan
cg16634245,2,149831082,0.041665796,0.999998927116394,0.6937235,-0.03945932,-0.6214933,3.5851538,2.2801657,KIF5C,nan
cg04888235,10,126776293,0.041673765,0.999998927116394,16.394331,-0.09035373,-1.7788923,-11.688909,-2.2800598,CTBP2,nan
cg12789631,10,75385515,0.041681103,0.999998927116394,-0.6671276,0.032578327,0.86350894,-7.6622305,-2.2799623,nan,Island
cg26322315,7,7758995,0.041691903,0.999998927116394,-0.6950137,0.025876824,1.0707905,-1.5429559,-2.279819,RPA3;UMAD1,nan
cg01172728,7,102918709,0.041692264,0.999998927116394,24.888117,-0.18271957,-3.1965442,-16.192114,-2.2798142,DPY19L2P2,N_Shore
cg00625354,20,45865223,0.041720793,0.999998927116394,-10.340766,-0.040138315,-0.21695894,14.479835,2.2794359,ZMYND8,N_Shelf
cg01031542,17,43404863,0.041724514,0.999998927116394,5.4751997,-0.021506142,-0.19291742,-6.733464,-2.2793863,nan,nan
cg11819646,18,24743630,0.04173759,0.999998927116394,-0.28557864,-0.058935042,-0.9044508,15.382096,2.279213,CHST9,nan
cg20810117,8,22255186,0.04173888,0.999998927116394,1.8789852,-0.015654072,0.25429595,-1.5187291,-2.2791958,SLC39A14,nan
cg11942235,18,55410491,0.041739646,0.999998927116394,0.42685726,0.0044651832,0.9283012,-2.1344776,-2.2791858,ATP8B1,nan
cg25563248,5,55643146,0.041741654,0.999998927116394,-7.3944917,0.14578946,3.8522782,-4.1595087,-2.279159,nan,nan
cg15554863,15,69883460,0.041749347,0.999998927116394,-12.026393,0.12906781,1.9271686,6.255397,2.2790573,nan,nan
cg07773550,4,40189447,0.041753184,0.999998927116394,8.14047,-0.10042664,-0.70991355,-2.6468127,-2.2790062,nan,nan
cg23603273,10,64679766,0.04176365,0.999998927116394,1.0866176,0.030162638,-0.058183208,-3.1328602,-2.2788675,nan,nan
cg07162801,6,30775336,0.041775998,0.999998927116394,-7.947881,-0.050203808,-0.014305587,22.127256,2.278704,nan,nan
cg00667597,7,27780153,0.04177821,0.999998927116394,-2.022522,0.06768376,1.3254021,-13.456507,-2.2786746,TAX1BP1,Island
cg10618207,17,7495830,0.041783787,0.999998927116394,-3.2929327,-0.019431056,-0.33191723,6.0784307,2.2786007,FXR2,S_Shelf
cg11382976,6,58287938,0.041798726,0.999998927116394,-0.5627609,-0.038968936,-0.95419717,15.909321,2.278403,GUSBL2,S_Shore
cg02943710,2,59615636,0.041803673,0.999998927116394,5.4684253,-0.09296046,-1.3326137,8.98873,2.2783375,nan,nan
cg03201641,20,52325055,0.04181841,0.999998927116394,4.398057,-0.04876801,2.126354,-9.402409,-2.2781425,nan,nan
cg19416600,17,56065813,0.041820925,0.999998927116394,1.0973533,-0.023367645,-0.5390568,11.591458,2.278109,VEZF1,Island
cg26400491,8,144891915,0.041842133,0.999998927116394,13.391927,-0.009881054,0.46688202,-14.28767,-2.2778285,SCRIB,Island
cg24059741,1,59249828,0.04184506,0.999998927116394,6.469688,-0.07333237,-1.2922724,-14.709565,-2.2777898,JUN,Island
cg16375198,7,2354210,0.041850913,0.999998927116394,0.122588456,0.023024304,0.71130943,-10.087349,-2.2777123,SNX8,S_Shore
cg11153622,11,2948028,0.041859023,0.999998927116394,-1.5192046,-0.037239928,-0.24353313,6.185494,2.2776053,nan,N_Shore
cg10142566,2,175645413,0.04186181,0.999998927116394,-8.258833,0.003824043,0.4919654,9.599726,2.2775683,nan,nan
cg26868111,1,117080375,0.04189342,0.999998927116394,-0.47879332,0.018959086,0.64413136,-2.391954,-2.2771506,CD58,S_Shelf
cg17504765,4,96300958,0.041911732,0.999998927116394,5.0635433,0.003800805,-0.053315215,-5.942387,-2.2769086,UNC5C,nan
cg22825525,11,76962453,0.04193035,0.999998927116394,2.2677696,-0.01050085,-0.52862185,-2.036972,-2.2766628,GDPD4,nan
cg20626045,10,45477672,0.041930605,0.999998927116394,9.599573,-0.029889513,-7.26962,-7.878449,-2.2766595,RASSF4,nan
cg00111221,1,120928394,0.041941077,0.999998927116394,-7.0946364,-0.01102135,0.68115497,11.467776,2.2765212,FCGR1B,S_Shelf
cg08799386,10,79347546,0.04196301,0.999998927116394,13.176024,-0.010721247,-0.4369866,-13.5408325,-2.2762318,KCNMA1,nan
cg22796604,11,61602232,0.041966993,0.999998927116394,-0.20694615,0.021275396,-0.0046142307,-8.208014,-2.2761793,FADS2,nan
cg20173193,3,47891136,0.041971315,0.999998927116394,6.724448,-0.011235624,-0.025532,-9.861531,-2.2761223,DHX30,Island
cg19613863,1,62318582,0.041975804,0.999998927116394,1.3954695,0.024313,-1.8586257,-5.0228558,-2.2760632,INADL,nan
cg05061332,2,145077575,0.04197806,0.999998927116394,-7.358949,0.004083417,0.039639443,8.796352,2.2760334,GTDC1,nan
cg25459931,3,23593947,0.041988593,0.999998927116394,14.558929,-0.035734333,-0.71728736,-12.776457,-2.2758944,MIR548AC;UBE2E2,nan
cg16497677,17,1557303,0.042002004,0.999998927116394,-23.185495,0.2930774,2.9967887,7.4086404,2.2757177,PRPF8,nan
cg02968199,10,69932370,0.042007778,0.999998927116394,2.183449,-0.014946564,-0.55986476,-1.6474881,-2.2756417,MYPN,nan
cg06092654,1,202780290,0.04201208,0.999998927116394,1.6900426,-0.0043403436,0.33564377,-6.8574643,-2.275585,nan,Island
cg06960562,1,161582601,0.042013798,0.999998927116394,0.26858363,-0.003952843,-0.33572397,10.39713,2.2755623,nan,S_Shore
cg12333784,6,33749336,0.042017967,0.999998927116394,6.704029,-0.070422605,-2.4666789,-8.2885685,-2.2755075,LEMD2,nan
cg20137461,3,169782135,0.042023066,0.999998927116394,-2.3560555,-0.001939692,0.10259761,4.364287,2.2754402,GPR160,nan
cg17866022,17,19209889,0.042029884,0.999998927116394,3.6683044,-0.0049562776,0.14854014,-3.4736567,-2.2753503,EPN2-AS1;EPN2,nan
cg25083632,16,67450091,0.042041887,0.999998927116394,0.17517267,-0.016576808,-0.15518598,13.118791,2.2751923,ZDHHC1,Island
cg09894125,10,63581184,0.04205114,0.999998927116394,16.8146,-0.06646886,-2.6441462,-13.751698,-2.2750704,nan,nan
cg23391367,2,244124,0.042051427,0.999998927116394,-9.248653,-0.018497827,0.29994392,11.938737,2.2750669,SH3YL1,nan
cg21079646,13,113333720,0.042053986,0.999998927116394,-4.3913646,-0.05382755,-0.95882916,11.084665,2.275033,C13orf35,nan
cg00476211,4,75274519,0.042062815,0.999998927116394,4.4653387,-0.038074538,0.6610634,-3.737643,-2.274917,nan,nan
cg00794722,1,194087394,0.042063713,0.999998927116394,-0.9900846,-0.110783294,-1.2007258,22.23562,2.274905,nan,nan
cg12521368,2,187719078,0.042067688,0.999998927116394,1.6933644,0.012619497,-1.4006215,-2.805507,-2.2748528,nan,nan
cg07314309,2,61126923,0.04206858,0.999998927116394,1.160114,-0.0026403326,-0.21974379,-2.0438976,-2.274841,REL,nan
cg20418471,12,92314056,0.042090382,0.999998927116394,3.3769474,-0.011771535,-0.48184142,-2.445018,-2.2745543,nan,nan
cg23694882,1,84766524,0.042132642,0.999998927116394,2.4626029,-0.013082204,-0.9980233,-2.0119848,-2.2739985,SAMD13,S_Shore
cg24004780,3,113683598,0.042136006,0.999998927116394,6.790904,0.0063666254,-0.17718464,-7.845669,-2.2739544,KIAA1407,nan
cg13116192,2,8862948,0.042141255,0.999998927116394,-8.053734,0.011422721,0.39798066,8.55432,2.2738855,nan,nan
cg16317168,5,96051938,0.042150486,0.999998927116394,9.983311,-0.03963956,-1.3896611,-7.8729086,-2.2737641,CAST,nan
cg02502233,6,86379603,0.04215238,0.999998927116394,5.4057207,-0.06788095,-1.3491955,-3.7637382,-2.2737393,nan,nan
cg02609800,4,20466365,0.04216677,0.999998927116394,-0.92123705,0.050179698,1.2930394,-2.911857,-2.2735503,SLIT2,nan
cg13918916,11,47660484,0.042173766,0.999998927116394,-0.58394814,0.028289089,0.49062026,-1.449117,-2.2734585,MTCH2,N_Shelf
cg07160278,7,100027354,0.04217728,0.999998927116394,3.8338907,-0.024252063,-0.5854465,-13.839298,-2.2734122,ZCWPW1;MEPCE,Island
cg04411245,10,53592862,0.042189512,0.999998927116394,2.1288497,-0.015775673,-0.10922039,-1.6124793,-2.2732518,PRKG1,nan
cg21215337,17,46176117,0.042197164,0.999998927116394,-8.807413,0.021155719,0.62959814,8.985233,2.2731514,CBX1,N_Shelf
cg03017865,1,179995825,0.042198915,0.999998927116394,1.0078224,0.024453059,-1.3815408,-2.9908628,-2.2731285,CEP350,nan
cg12924254,6,11173639,0.042205065,0.999998927116394,5.6108394,-0.04315733,-0.48491004,-3.09437,-2.2730477,nan,nan
cg04594619,1,27095543,0.042252734,0.999998927116394,4.0362926,-0.042608075,-0.75659174,-11.630332,-2.2724228,ARID1A,nan
cg25252495,10,6531856,0.0422662,0.999998927116394,-7.5747404,0.0479054,0.85420597,6.066666,2.2722461,PRKCQ,nan
cg21194040,3,11862088,0.042266753,0.999998927116394,4.9840245,-0.06033827,-0.92066276,-1.4432404,-2.272239,TAMM41,nan
cg22813165,19,36102611,0.04231814,0.999998927116394,-2.019636,-0.0652501,-0.7395246,12.929318,2.2715662,HAUS5,N_Shore
cg10565772,11,88414079,0.042323112,0.999998927116394,0.85315317,0.032214034,0.1482338,-2.9967496,-2.271501,GRM5,nan
cg25030470,3,194850472,0.042324774,0.999998927116394,1.8092264,-0.013411394,0.6284445,-2.1562812,-2.2714794,XXYLT1,nan
cg12492273,7,2119499,0.042354092,0.999998927116394,-15.50478,0.04461916,1.0956422,14.643247,2.271096,MAD1L1,S_Shelf
cg20159278,18,77085782,0.042382475,0.999998927116394,16.890596,-0.049999047,-1.307336,-14.32755,-2.270725,ATP9B,N_Shore
cg03852866,9,108304074,0.042419944,0.999998927116394,-14.728739,0.02650736,0.77931684,14.495315,2.2702355,FSD1L,nan
cg22800477,1,10853793,0.0424223,0.999998927116394,-10.687764,0.1475481,2.6456378,13.755555,2.2702048,CASZ1,N_Shore
cg10958924,15,37391438,0.042433437,0.999998927116394,7.0107665,-0.07707609,-1.4555458,-14.40588,-2.2700593,MEIS2,N_Shore
cg09678326,15,55541293,0.042436972,0.999998927116394,1.7773154,-0.009769734,0.3190612,-1.5417182,-2.2700133,RAB27A,nan
cg09726890,6,157266662,0.042437527,0.999998927116394,11.775521,-0.06101211,-1.4006613,-8.908197,-2.2700062,ARID1B,nan
cg09847335,17,62624233,0.042443246,0.999998927116394,10.488302,-0.013746492,-0.72898257,-9.945862,-2.2699316,SMURF2,nan
cg05579187,9,20015670,0.042444058,0.999998927116394,7.565948,-0.08879684,-2.5469875,-3.272291,-2.2699208,nan,nan
cg01178451,18,74962216,0.04244798,0.999998927116394,-3.5426257,0.048940435,0.83701265,12.404569,2.2698698,GALR1,Island
cg22761692,9,108016909,0.042448044,0.999998927116394,-8.362572,0.026130056,0.3797838,8.117492,2.2698689,SLC44A1,nan
cg26083576,17,29902249,0.042448353,0.999998927116394,-11.1245985,0.067936145,1.4606854,8.330126,2.2698648,MIR365-2,nan
cg01393964,6,170098221,0.042458072,0.999998927116394,4.1626825,-0.021389518,-2.4884567,-4.5666203,-2.269738,WDR27,N_Shelf
cg05560273,6,126431841,0.042471927,0.999998927116394,-8.739821,0.03405482,0.51655066,8.544314,2.2695572,nan,nan
cg13852833,12,63044495,0.042495262,0.999998927116394,-8.652713,0.02600291,0.9261197,8.788112,2.269253,PPM1H,nan
cg18363176,11,128606110,0.042501967,0.999998927116394,1.9202124,-0.0062505193,-0.53633434,-1.8355513,-2.2691658,FLI1,nan
cg11923724,22,37912044,0.042505316,0.999998927116394,9.717047,0.006362422,0.40414038,-11.224116,-2.2691221,CARD10,Island
cg27156510,17,19277143,0.042519964,0.999998927116394,9.644759,-0.10838481,-0.87452936,-4.0826073,-2.2689312,nan,N_Shelf
cg02318932,20,43727646,0.042523444,0.999998927116394,-7.6204295,-0.0246212,0.09916121,11.047145,2.2688859,KCNS1,N_Shore
cg11790363,4,184196921,0.042532336,0.999998927116394,-9.908041,-0.012728454,0.13387796,12.177184,2.2687702,WWC2,nan
cg06351032,15,31731303,0.042546835,0.999998927116394,-19.048801,0.08540655,2.2305644,16.111914,2.2685814,nan,N_Shore
cg26894278,13,21016241,0.042553067,0.999998927116394,1.2715958,-0.0045971116,-0.17410506,-1.5352143,-2.2685003,CRYL1,nan
cg24928546,17,79392689,0.042565733,0.999998927116394,3.100315,-0.013797373,-0.46354812,-6.3823013,-2.2683353,BAHCC1,N_Shore
cg12918462,3,13701374,0.04257455,0.999998927116394,-6.378992,0.04982788,0.71383905,6.2951365,2.2682207,LINC00620,nan
cg06725421,13,52367810,0.04259267,0.999998927116394,1.7389385,-0.01058173,0.29885414,-14.418371,-2.2679849,DHRS12,nan
