motif,NumOfProbes,PercentageOfProbes,lowerOR,upperOR,OR,p.value,FDR,TF family,TF subfamily,TF.family.member,TF.subfamily.member
ZBT48_HUMAN.H11MO.0.C,13,0.0962962962962963,0.4026938808875655,1.3808994176294374,0.7779744022392667,0.5071890485665268,0.6616628704649614,More than 3 adjacent zinc finger factors{2.3.3},unclassified{2.3.3.0},BCL6B;BCL6;CTCFL;CTCF;FEZF1;GFI1B;GFI1;GLI1;GLI2;GLI3;GLIS1;GLIS2;GLIS3;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;ZNF146;PLAG1;PLAGL1;PRDM14;PRDM1;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;YY1;YY2;WT1;ZNF324;ZNF354A;ZBTB14;ZBTB18;ZBTB48;ZBTB49;ZBTB7A;ZBTB7B;ZBTB6;ZFP64;ZFP28;ZFP42;ZFP82;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIM3;ZKSCAN1;ZKSCAN3;ZNF121;ZNF136;ZNF140;ZNF143;ZNF148;ZNF214;ZNF232;ZNF250;ZNF257;ZNF260;ZNF263;ZNF264;ZNF274;ZNF281;ZNF282;ZNF317;ZNF320;ZNF322;ZNF329;ZNF331;ZNF333;ZNF350;ZNF384;ZNF394;ZNF410;ZNF436;ZNF449;ZNF490;ZNF502;ZNF524;ZNF528;ZNF547;ZNF549;ZNF554;ZNF563;ZNF582;ZNF586;ZNF589;ZNF652;ZNF667;ZNF680;ZNF708;ZNF713;ZNF768;ZNF816;ZNF18;ZNF41;ZNF76;ZNF85;ZSCAN16;ZSCAN22;ZSCAN31;ZSCAN4,MYNN;MZF1;OSR2;PRDM14;PRDM6;WT1;ZBTB14;ZBTB48;ZBTB49;ZFP64;ZFP28;ZIM3;ZNF121;ZNF250;ZNF257;ZNF263;ZNF274;ZNF317;ZNF320;ZNF329;ZNF331;ZNF394;ZNF449;ZNF502;ZNF528;ZNF547;ZNF549;ZNF554;ZNF586;ZNF589;ZNF667;ZNF680;ZNF708;ZNF713;ZNF768;ZNF18;ZNF85;ZSCAN16;ZSCAN22
NFAC2_HUMAN.H11MO.0.B,9,0.06666666666666667,0.40267382553136105,1.7659740278411389,0.9010923469076381,1,1,NFAT-related factors{6.1.3},"NFATc2 (NFATp, NFAT1){6.1.3.0.2}",NFAT5;NFATC1;NFATC2;NFATC3;NFATC4,NFATC2
MIXL1_HUMAN.H11MO.0.D,7,0.05185185185185185,0.4020659766390092,2.16417440663733,1.0203526192967036,0.8452634254629439,0.9346200206748745,Paired-related HD factors{3.1.3},MIX{3.1.3.14},ALX1;ALX3;ALX4;ARGFX;ARX;CRX;DMBX1;DPRX;DRGX;DUX4;DUXA;ESX1;GSC;GSC2;HESX1;ISX;LEUTX;MIXL1;NOBOX;OTP;OTX1;OTX2;PHOX2A;PHOX2B;PITX1;PITX2;PITX3;PROP1;PRRX1;PRRX2;RAX;RAX2;RHOXF1;RHOXF2;SEBOX;SHOX;SHOX2;TPRX1;UNCX;VSX1;VSX2,MIXL1
BACH1_HUMAN.H11MO.0.A,23,0.17037037037037037,0.40175657433596007,1.0401512766238095,0.6596459157007122,0.06885168372609485,0.1592918419823511,Jun-related factors{1.1.1},NF-E2-like factors{1.1.1.2},ATF2;ATF7;BACH1;BACH2;CREB5;JUN;JUNB;JUND;NFE2;NFE2L1;NFE2L2;NFE2L3,BACH1;BACH2;NFE2L1;NFE2L2;NFE2
TBR1_HUMAN.H11MO.0.D,10,0.07407407407407407,0.4005894433085688,1.6274309822919923,0.8559507545558244,0.7585018527276197,0.8651140518001735,TBrain-related factors{6.5.2},TBR-1{6.5.2.0.1},EOMES;TBR1;TBX21,TBR1
GATA2_HUMAN.H11MO.0.A,10,0.07407407407407407,0.4001009251058147,1.6254427271732916,0.8549054910633456,0.7585176381542378,0.8651140518001735,GATA-type zinc fingers{2.2.1},Two zinc-finger GATA factors{2.2.1.1},GATA1;GATA2;GATA3;GATA4;GATA5;GATA6;GATAD2A;GATAD2B;TRPS1;ZGLP1,GATA1;GATA2;GATA3;GATA4;GATA5;GATA6
NFIC_HUMAN.H11MO.1.A,12,0.08888888888888889,0.39887863711320193,1.436071833988267,0.7930815882114662,0.5801462006934887,0.7273052369669589,Nuclear factor 1{7.1.2},NF-1C (NF-IC){7.1.2.0.3},NFIA;NFIB;NFIC,NFIC
PPARD_HUMAN.H11MO.0.D,12,0.08888888888888889,0.39575749659806203,1.4248085784389706,0.7868594440569783,0.49362982979638725,0.6528106325437643,Thyroid hormone receptor-related factors (NR1){2.1.2},PPAR (NR1C){2.1.2.5},NR1D1;NR1D2;NR1H2;NR1H3;NR1H4;NR1I2;NR1I3;PPARA;PPARD;PPARG;RARA;RARB;RARG;RORA;RORB;RORC;THRA;THRB;VDR,PPARA;PPARD;PPARG
E2F7_HUMAN.H11MO.0.B,35,0.25925925925925924,0.3932208593247176,0.8833584277563363,0.5956473375783344,0.0073566746803496634,0.028791858774363403,E2F-related factors{3.3.2},E2F{3.3.2.1},E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8;TFDP1;TFDP2,E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8
VEZF1_HUMAN.H11MO.1.C,30,0.2222222222222222,0.39261811757624154,0.9236327943181399,0.6104903683488925,0.01609369207216181,0.05371530990318942,Factors with multiple dispersed zinc fingers{2.3.4},MAZ-like factors{2.3.4.8},BCL11A;BCL11B;BNC1;BNC2;E4F1;HIC1;HIC2;HINFP;HIVEP1;HIVEP2;HIVEP3;IKZF1;IKZF2;IKZF3;IKZF4;IKZF5;INSM1;INSM2;MAZ;MECOM;PATZ1;PRDM16;PRDM4;REST;RLF;RREB1;SALL1;SALL2;SALL3;SALL4;VEZF1;ZBTB1;ZBTB17;ZBTB2;ZBTB25;ZBTB4;ZFAT;ZNF134;ZNF211;ZNF217;ZNF219;ZNF248;ZNF256;ZNF292;ZNF296;ZNF319;ZNF334;ZNF335;ZNF341;ZNF37A;ZNF382;ZNF417;ZNF418;ZNF423;ZNF467;ZNF510;ZNF512;ZNF512B;ZNF516;ZNF518A;ZNF518B;ZNF521;ZNF526;ZNF532;ZNF536;ZNF552;ZNF574;ZNF587;ZNF587B;ZNF592;ZNF639;ZNF654;ZNF658;ZNF671;ZNF687;ZNF711;ZNF717;ZNF770;ZNF772;ZNF784;ZNF786;ZNF792;ZNF8;ZNF814,MAZ;PATZ1;VEZF1
ZN322_HUMAN.H11MO.0.B,25,0.18518518518518517,0.38846711237804665,0.9737751023271534,0.6262467732533104,0.032178620299022895,0.08907681519943035,More than 3 adjacent zinc finger factors{2.3.3},ZNF322-like factors{2.3.3.52},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZNF322
RFX2_HUMAN.H11MO.0.A,12,0.08888888888888889,0.38608191471406117,1.390074776830979,0.7676703382763349,0.49485505535649615,0.6533103556161961,RFX-related factors{3.3.3},RFX2{3.3.3.0.2},RFX1;RFX2;RFX3;RFX4;RFX5;RFX6;RFX7;RFX8,RFX2
CEBPZ_HUMAN.H11MO.0.D,8,0.05925925925925926,0.3828019362028457,1.8404943809698902,0.9060778729060716,1,1,,,CEBPZ,CEBPZ
REST_HUMAN.H11MO.0.A,19,0.14074074074074075,0.3797574268241257,1.067341206175533,0.6535556282761898,0.08581799471501794,0.186382180071208,Factors with multiple dispersed zinc fingers{2.3.4},unclassified{2.3.4.0},BCL11A;E4F1;MECOM;HIC1;HIC2;HINFP;IKZF1;INSM1;MAZ;PATZ1;PRDM4;REST;RREB1;SALL4;VEZF1;ZBTB17;ZBTB4;HIVEP1;HIVEP2;ZNF134;ZNF219;ZNF335;ZNF341;ZNF382;ZNF418;ZNF423;ZNF467;ZNF770;ZNF784;ZNF8,E4F1;PRDM4;REST;RREB1;ZBTB17;ZBTB4;ZNF335;ZNF341;ZNF467;ZNF770;ZNF784;ZNF8
MGAP_HUMAN.H11MO.0.D,9,0.06666666666666667,0.3796277858579667,1.6649115965134038,0.8495318091070797,0.7486554828655688,0.8594121015952253,bHLH-ZIP factors{1.2.6}; TBX6-related factors{6.5.5},Mad-like factors{1.2.6.7}; MGA (MAD5){6.5.5.0.2},MGA;TBX6,MGA
TLX1_HUMAN.H11MO.0.D,12,0.08888888888888889,0.37800742439598656,1.3610452913565538,0.7516069919487258,0.41773582589011715,0.5824128784109951,NK-related factors{3.1.2},TLX{3.1.2.21},BARHL1;BARHL2;BARX1;BARX2;BSX;DBX1;DBX2;DLX1;DLX2;DLX3;DLX4;DLX5;DLX6;EMX1;EMX2;EN1;EN2;HHEX;HLX;HMX1;HMX2;HMX3;LBX1;LBX2;MSX1;MSX2;NANOG;NKX1-1;NKX1-2;NKX2-1;NKX2-2;NKX2-3;NKX2-4;NKX2-5;NKX2-6;NKX2-8;NKX3-1;NKX3-2;NKX6-1;NKX6-2;NKX6-3;NOTO;TLX1;TLX2;TLX3;VAX1;VAX2;VENTX,TLX1
PRDM4_HUMAN.H11MO.0.D,9,0.06666666666666667,0.37632752642857525,1.650436567920148,0.8421449140031381,0.748704844730247,0.8594121015952253,Factors with multiple dispersed zinc fingers{2.3.4},unclassified{2.3.4.0},BCL11A;E4F1;MECOM;HIC1;HIC2;HINFP;IKZF1;INSM1;MAZ;PATZ1;PRDM4;REST;RREB1;SALL4;VEZF1;ZBTB17;ZBTB4;HIVEP1;HIVEP2;ZNF134;ZNF219;ZNF335;ZNF341;ZNF382;ZNF418;ZNF423;ZNF467;ZNF770;ZNF784;ZNF8,E4F1;PRDM4;REST;RREB1;ZBTB17;ZBTB4;ZNF335;ZNF341;ZNF467;ZNF770;ZNF784;ZNF8
IKZF1_HUMAN.H11MO.0.C,15,0.1111111111111111,0.37277448568914384,1.178878459247894,0.6868339663108849,0.1897572222979713,0.33560977697813743,Factors with multiple dispersed zinc fingers{2.3.4},Ikaros{2.3.4.4},BCL11A;BCL11B;BNC1;BNC2;E4F1;HIC1;HIC2;HINFP;HIVEP1;HIVEP2;HIVEP3;IKZF1;IKZF2;IKZF3;IKZF4;IKZF5;INSM1;INSM2;MAZ;MECOM;PATZ1;PRDM16;PRDM4;REST;RLF;RREB1;SALL1;SALL2;SALL3;SALL4;VEZF1;ZBTB1;ZBTB17;ZBTB2;ZBTB25;ZBTB4;ZFAT;ZNF134;ZNF211;ZNF217;ZNF219;ZNF248;ZNF256;ZNF292;ZNF296;ZNF319;ZNF334;ZNF335;ZNF341;ZNF37A;ZNF382;ZNF417;ZNF418;ZNF423;ZNF467;ZNF510;ZNF512;ZNF512B;ZNF516;ZNF518A;ZNF518B;ZNF521;ZNF526;ZNF532;ZNF536;ZNF552;ZNF574;ZNF587;ZNF587B;ZNF592;ZNF639;ZNF654;ZNF658;ZNF671;ZNF687;ZNF711;ZNF717;ZNF770;ZNF772;ZNF784;ZNF786;ZNF792;ZNF8;ZNF814,IKZF1
DDIT3_HUMAN.H11MO.0.D,9,0.06666666666666667,0.37191709865527145,1.6310881340258965,0.8322730843358593,0.749059574931247,0.8594121015952253,C/EBP-related{1.1.8},C/EBP{1.1.8.1},CEBPA;CEBPB;CEBPD;CEBPE;CEBPG;DBP;DDIT3;HLF;NFIL3;TEF,CEBPA;CEBPB;CEBPD;CEBPE;CEBPG;DDIT3
ATF3_HUMAN.H11MO.0.A,15,0.1111111111111111,0.3715730715852403,1.1750812896353615,0.6846202551035975,0.18977166735124237,0.33560977697813743,Fos-related factors{1.1.2},ATF-3-like factors{1.1.2.2},ATF3;FOS;FOSB;FOSL1;FOSL2;JDP2,ATF3;JDP2
P53_HUMAN.H11MO.0.A,11,0.08148148148148149,0.3706256966235996,1.4110961358235987,0.7618139825405033,0.4806595693870905,0.6384822959611302,p53-related factors{6.3.1},p53{6.3.1.0.1},TP53;TP63;TP73,TP53
SALL4_HUMAN.H11MO.0.B,30,0.2222222222222222,0.3701643617171259,0.870811825657012,0.5755777532837241,0.0060377349398240306,0.02502738515378671,Factors with multiple dispersed zinc fingers{2.3.4},Sal-like factors{2.3.4.3},BCL11A;BCL11B;BNC1;BNC2;E4F1;HIC1;HIC2;HINFP;HIVEP1;HIVEP2;HIVEP3;IKZF1;IKZF2;IKZF3;IKZF4;IKZF5;INSM1;INSM2;MAZ;MECOM;PATZ1;PRDM16;PRDM4;REST;RLF;RREB1;SALL1;SALL2;SALL3;SALL4;VEZF1;ZBTB1;ZBTB17;ZBTB2;ZBTB25;ZBTB4;ZFAT;ZNF134;ZNF211;ZNF217;ZNF219;ZNF248;ZNF256;ZNF292;ZNF296;ZNF319;ZNF334;ZNF335;ZNF341;ZNF37A;ZNF382;ZNF417;ZNF418;ZNF423;ZNF467;ZNF510;ZNF512;ZNF512B;ZNF516;ZNF518A;ZNF518B;ZNF521;ZNF526;ZNF532;ZNF536;ZNF552;ZNF574;ZNF587;ZNF587B;ZNF592;ZNF639;ZNF654;ZNF658;ZNF671;ZNF687;ZNF711;ZNF717;ZNF770;ZNF772;ZNF784;ZNF786;ZNF792;ZNF8;ZNF814,SALL4
TBX5_HUMAN.H11MO.0.D,12,0.08888888888888889,0.36944550243226015,1.3301827672292457,0.7345841298725859,0.35054806251134196,0.5134063608319157,TBX2-related factors{6.5.4},TBX5{6.5.4.0.4},TBX2;TBX3;TBX4;TBX5,TBX5
ZN816_HUMAN.H11MO.0.C,17,0.1259259259259259,0.3693309190009706,1.0946704686228852,0.6553684159950204,0.11619925655197536,0.23764387821706448,More than 3 adjacent zinc finger factors{2.3.3},ZNF816A-like factors{2.3.3.73},BCL6;BCL6B;CTCF;CTCFL;FEZF1;FEZF2;GFI1;GFI1B;GLI1;GLI2;GLI3;GLI4;GLIS1;GLIS2;GLIS3;HKR1;MTF1;MYNN;MZF1;OSR2;OVOL1;OVOL2;PLAG1;PLAGL1;PLAGL2;PRDM1;PRDM14;PRDM6;SCRT1;SCRT2;SNAI1;SNAI2;SNAI3;WT1;YY1;YY2;ZBTB12;ZBTB14;ZBTB18;ZBTB20;ZBTB26;ZBTB42;ZBTB45;ZBTB47;ZBTB48;ZBTB49;ZBTB6;ZBTB7A;ZBTB7B;ZBTB7C;ZFP14;ZFP2;ZFP28;ZFP30;ZFP37;ZFP42;ZFP64;ZFP69;ZFP69B;ZFP82;ZFP91;ZFX;ZIC1;ZIC2;ZIC3;ZIC4;ZIC5;ZIK1;ZIM3;ZKSCAN1;ZKSCAN2;ZKSCAN3;ZKSCAN4;ZNF121;ZNF124;ZNF133;ZNF136;ZNF138;ZNF14;ZNF140;ZNF143;ZNF146;ZNF148;ZNF155;ZNF157;ZNF160;ZNF169;ZNF175;ZNF177;ZNF18;ZNF180;ZNF181;ZNF2;ZNF20;ZNF212;ZNF213;ZNF214;ZNF221;ZNF222;ZNF223;ZNF224;ZNF225;ZNF226;ZNF227;ZNF229;ZNF230;ZNF232;ZNF233;ZNF234;ZNF235;ZNF24;ZNF25;ZNF250;ZNF257;ZNF26;ZNF260;ZNF263;ZNF264;ZNF268;ZNF274;ZNF276;ZNF28;ZNF280A;ZNF280B;ZNF280C;ZNF280D;ZNF281;ZNF282;ZNF283;ZNF284;ZNF285;ZNF286A;ZNF286B;ZNF3;ZNF30;ZNF300;ZNF302;ZNF317;ZNF32;ZNF320;ZNF322;ZNF324;ZNF324B;ZNF329;ZNF331;ZNF333;ZNF33A;ZNF33B;ZNF343;ZNF345;ZNF347;ZNF350;ZNF354A;ZNF354B;ZNF362;ZNF366;ZNF383;ZNF384;ZNF394;ZNF397;ZNF398;ZNF404;ZNF41;ZNF410;ZNF419;ZNF420;ZNF431;ZNF432;ZNF436;ZNF439;ZNF44;ZNF440;ZNF442;ZNF443;ZNF446;ZNF449;ZNF45;ZNF460;ZNF468;ZNF479;ZNF484;ZNF490;ZNF500;ZNF502;ZNF524;ZNF525;ZNF528;ZNF543;ZNF544;ZNF546;ZNF547;ZNF548;ZNF549;ZNF554;ZNF555;ZNF557;ZNF558;ZNF559;ZNF561;ZNF562;ZNF563;ZNF564;ZNF566;ZNF567;ZNF568;ZNF57;ZNF570;ZNF571;ZNF572;ZNF577;ZNF581;ZNF582;ZNF583;ZNF585A;ZNF586;ZNF589;ZNF595;ZNF599;ZNF600;ZNF605;ZNF607;ZNF611;ZNF613;ZNF614;ZNF615;ZNF616;ZNF619;ZNF620;ZNF621;ZNF625;ZNF627;ZNF649;ZNF652;ZNF653;ZNF665;ZNF667;ZNF669;ZNF670;ZNF672;ZNF679;ZNF680;ZNF683;ZNF689;ZNF692;ZNF701;ZNF705D;ZNF705E;ZNF705G;ZNF708;ZNF709;ZNF71;ZNF710;ZNF713;ZNF721;ZNF727;ZNF729;ZNF736;ZNF75A;ZNF75D;ZNF76;ZNF763;ZNF764;ZNF765;ZNF768;ZNF77;ZNF771;ZNF773;ZNF774;ZNF776;ZNF777;ZNF780A;ZNF780B;ZNF782;ZNF785;ZNF799;ZNF805;ZNF808;ZNF81;ZNF813;ZNF816;ZNF823;ZNF829;ZNF836;ZNF841;ZNF844;ZNF845;ZNF846;ZNF85;ZNF853;ZNF860;ZNF878;ZNF891;ZNF99;ZSCAN16;ZSCAN2;ZSCAN22;ZSCAN23;ZSCAN29;ZSCAN31;ZSCAN32;ZSCAN4;ZSCAN5A;ZSCAN5B;ZSCAN5C;ZSCAN9;ZXDA;ZXDB;ZXDC,ZNF816
LHX2_HUMAN.H11MO.0.A,7,0.05185185185185185,0.36810629378738546,1.9812744567616678,0.934157219456267,1,1,HD-LIM factors{3.1.5},Lhx-2-like factors{3.1.5.3},ISL1;ISL2;LHX1;LHX2;LHX3;LHX4;LHX5;LHX6;LHX8;LHX9;LMX1A;LMX1B,LHX2;LHX9
SPIC_HUMAN.H11MO.0.D,22,0.16296296296296298,0.36801076521447695,0.9701128479737094,0.6105018613526494,0.034286452352348534,0.09341001491611042,Ets-related factors{3.5.2},Spi-like factors{3.5.2.5},EHF;ELF1;ELF2;ELF3;ELF4;ELF5;ELK1;ELK3;ELK4;ERF;ERG;ETS1;ETS2;ETV1;ETV2;ETV3;ETV3L;ETV4;ETV5;ETV6;ETV7;FEV;FLI1;GABPA;SPDEF;SPI1;SPIB;SPIC,SPI1;SPIB;SPIC
MAX_HUMAN.H11MO.0.A,22,0.16296296296296298,0.36799267582042816,0.9700654109771768,0.6104720402640097,0.034286685111879704,0.09341001491611042,bHLH-ZIP factors{1.2.6},Myc / Max factors{1.2.6.5},MAX;MITF;MLX;MLXIP;MLXIPL;MNT;MXD1;MXD3;MXD4;MXI1;MYC;MYCL;MYCN;REPIN1;SREBF1;SREBF2;TFAP4;TFE3;TFEB;TFEC;USF1;USF2,MAX;MYCN;MYC
CDX2_HUMAN.H11MO.0.A,8,0.05925925925925926,0.3675406623882971,1.7668910546333207,0.869825699901695,0.8637070306289254,0.9481065668002098,HOX-related factors{3.1.1},CDX (Caudal type homeobox){3.1.1.9},CDX1;CDX2;CDX4;EVX1;EVX2;GBX1;GBX2;GSX1;GSX2;HDX;HMBOX1;HNF1A;HNF1B;HOXA1;HOXA10;HOXA11;HOXA13;HOXA2;HOXA3;HOXA4;HOXA5;HOXA6;HOXA7;HOXA9;HOXB1;HOXB13;HOXB2;HOXB3;HOXB4;HOXB5;HOXB6;HOXB7;HOXB8;HOXB9;HOXC10;HOXC11;HOXC12;HOXC13;HOXC4;HOXC5;HOXC6;HOXC8;HOXC9;HOXD1;HOXD10;HOXD11;HOXD12;HOXD13;HOXD3;HOXD4;HOXD8;HOXD9;MEOX1;MEOX2;MNX1;PDX1;POU1F1;POU2F1;POU2F2;POU2F3;POU3F1;POU3F2;POU3F3;POU3F4;POU4F1;POU4F2;POU4F3;POU5F1;POU5F2;POU6F1;POU6F2,CDX1;CDX2
NKX22_HUMAN.H11MO.0.D,16,0.11851851851851852,0.3670621381196593,1.1218764159972667,0.6630326565198491,0.13479119906391798,0.2664718319955917,NK-related factors{3.1.2},NK-2.2{3.1.2.15},BARHL1;BARHL2;BARX1;BARX2;BSX;DBX1;DBX2;DLX1;DLX2;DLX3;DLX4;DLX5;DLX6;EMX1;EMX2;EN1;EN2;HHEX;HLX;HMX1;HMX2;HMX3;LBX1;LBX2;MSX1;MSX2;NANOG;NKX1-1;NKX1-2;NKX2-1;NKX2-2;NKX2-3;NKX2-4;NKX2-5;NKX2-6;NKX2-8;NKX3-1;NKX3-2;NKX6-1;NKX6-2;NKX6-3;NOTO;TLX1;TLX2;TLX3;VAX1;VAX2;VENTX,NKX2-2;NKX2-8
E2F1_HUMAN.H11MO.0.A,29,0.21481481481481482,0.36616520525291285,0.8709991769776786,0.5729502573535067,0.0073479126619203925,0.028791858774363403,E2F-related factors{3.3.2},E2F{3.3.2.1},E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8;TFDP1;TFDP2,E2F1;E2F2;E2F3;E2F4;E2F5;E2F6;E2F7;E2F8
VEZF1_HUMAN.H11MO.0.C,41,0.3037037037037037,0.3657637655630529,0.7896719383149093,0.541644540852581,9.323691840226319e-4,0.005209106093343835,Factors with multiple dispersed zinc fingers{2.3.4},MAZ-like factors{2.3.4.8},BCL11A;BCL11B;BNC1;BNC2;E4F1;HIC1;HIC2;HINFP;HIVEP1;HIVEP2;HIVEP3;IKZF1;IKZF2;IKZF3;IKZF4;IKZF5;INSM1;INSM2;MAZ;MECOM;PATZ1;PRDM16;PRDM4;REST;RLF;RREB1;SALL1;SALL2;SALL3;SALL4;VEZF1;ZBTB1;ZBTB17;ZBTB2;ZBTB25;ZBTB4;ZFAT;ZNF134;ZNF211;ZNF217;ZNF219;ZNF248;ZNF256;ZNF292;ZNF296;ZNF319;ZNF334;ZNF335;ZNF341;ZNF37A;ZNF382;ZNF417;ZNF418;ZNF423;ZNF467;ZNF510;ZNF512;ZNF512B;ZNF516;ZNF518A;ZNF518B;ZNF521;ZNF526;ZNF532;ZNF536;ZNF552;ZNF574;ZNF587;ZNF587B;ZNF592;ZNF639;ZNF654;ZNF658;ZNF671;ZNF687;ZNF711;ZNF717;ZNF770;ZNF772;ZNF784;ZNF786;ZNF792;ZNF8;ZNF814,MAZ;PATZ1;VEZF1
TBX3_HUMAN.H11MO.0.C,17,0.1259259259259259,0.3627120636030888,1.0750832578487726,0.6436230707809685,0.0946283562088451,0.20098750037746438,TBX2-related factors{6.5.4},TBX3{6.5.4.0.2},TBX2;TBX3;TBX4;TBX5,TBX3
THA_HUMAN.H11MO.0.C,15,0.1111111111111111,0.3611697162777616,1.1421742047980714,0.6654509582246605,0.15624877271839344,0.29239758195602267,Thyroid hormone receptor-related factors (NR1){2.1.2},Thyroid hormone receptors (NR1A){2.1.2.2},NR1D1;NR1D2;NR1H2;NR1H3;NR1H4;NR1I2;NR1I3;PPARA;PPARD;PPARG;RARA;RARB;RARG;RORA;RORB;RORC;THRA;THRB;VDR,THRA;THRB
RARA_HUMAN.H11MO.2.A,12,0.08888888888888889,0.3608945265349657,1.299459017658325,0.7176224302291974,0.35167235263965796,0.5134063608319157,Thyroid hormone receptor-related factors (NR1){2.1.2},Retinoic acid receptors (NR1B){2.1.2.1},NR1D1;NR1D2;NR1H2;NR1H3;NR1H4;NR1I2;NR1I3;PPARA;PPARD;PPARG;RARA;RARB;RARG;RORA;RORB;RORC;THRA;THRB;VDR,RARA;RARB;RARG
RFX1_HUMAN.H11MO.1.B,12,0.08888888888888889,0.3608434854619271,1.2992748916571848,0.7175207540410411,0.3516905455654991,0.5134063608319157,RFX-related factors{3.3.3},RFX1 (EF-C){3.3.3.0.1},RFX1;RFX2;RFX3;RFX4;RFX5;RFX6;RFX7;RFX8,RFX1
NR1H3_HUMAN.H11MO.0.B,12,0.08888888888888889,0.3594094103371661,1.2941013495289064,0.7146638918792716,0.3522593578211199,0.5134063608319157,Thyroid hormone receptor-related factors (NR1){2.1.2},LXR (NR1H){2.1.2.7},NR1D1;NR1D2;NR1H2;NR1H3;NR1H4;NR1I2;NR1I3;PPARA;PPARD;PPARG;RARA;RARB;RARG;RORA;RORB;RORC;THRA;THRB;VDR,NR1H2;NR1H3;NR1H4
